lemma,pos,lang,text
grès,X,eo,ŝtonceramikaĵo
grès,X,it,grès
grès,X,nl,Keuls aardewerk
guenilles,X,de,Lumpen
guenilles,X,en,rags
guenilles,X,es,harapo
guenilles,X,es,andrajo
guenilles,X,es,jirón
guenilles,X,es,guiñapo
guenilles,X,nl,lompen
guerre,X,fro,guerre
guerre,X,en,war
guerre,X,ar,حَرْب
guerre,X,ary,7arb
guerre,X,es,guerra
guerre,X,gallo,gherre
guerre,X,ang,wig
guerre,X,fro,guerre
guerre,X,en,war
guerre,X,ary,7arb
guerre,X,es,guerra
guerre,X,ang,wig
guerre,X,af,oorlog
guerre,X,sq,luftë
guerre,X,de,Krieg
guerre,X,ar,حرب
guerre,X,ary,حرب
guerre,X,aeb,حاعب
guerre,X,aeb,حوعوب
guerre,X,hy,պատերազմ
guerre,X,rup,polim
guerre,X,az,müharibə
guerre,X,ba,һуғыш
guerre,X,basco-algonquin,gara
guerre,X,eu,gerla
guerre,X,eu,gerra
guerre,X,eu,guda
guerre,X,bar,Griag
guerre,X,be,вайна
guerre,X,br,brezel
guerre,X,ca,guerra
guerre,X,zh,战争
guerre,X,ko,전쟁
guerre,X,co,verra
guerre,X,rcf,la gèr
guerre,X,crs,ger
guerre,X,crs,lager
guerre,X,hr,rat
guerre,X,da,krig
guerre,X,dua,bilà
guerre,X,eo,milito
guerre,X,et,sõda
guerre,X,fo,kríggj
guerre,X,fi,sota
guerre,X,francique mosellan,kréich
guerre,X,fy,kriich
guerre,X,fy,oarloch
guerre,X,gd,cogadh
guerre,X,ga,cogadh
guerre,X,gag,cenk
guerre,X,gallo,gherre
guerre,X,gallo-italique de basilicate,uerrë
guerre,X,cy,rhyfel
guerre,X,ka,ომი
guerre,X,gha,akennas
guerre,X,gha,kennasen
guerre,X,got,𐍅𐌹𐌲𐌰𐌽
guerre,X,el,πόλεμος
guerre,X,ha,yaƙi
guerre,X,he,מִלְחָמָה
guerre,X,hbo,מִלְחָמָה
guerre,X,hu,háború
guerre,X,sah,сэрии
guerre,X,io,milito
guerre,X,id,perang
guerre,X,is,ófriður
guerre,X,it,guerra
guerre,X,ja,戦争
guerre,X,lad,gerra
guerre,X,kab,ṭṭraḍ
guerre,X,car,ereko
guerre,X,krc,къазауат
guerre,X,kk,соғыс
guerre,X,kvm,biʔ
guerre,X,kjh,чаа
guerre,X,rw,intambara
guerre,X,ky,согуш
guerre,X,kum,дав
guerre,X,ku,ceng
guerre,X,ku,şer
guerre,X,ku,şerr
guerre,X,ku,herb
guerre,X,ber,akennas
guerre,X,ber,ikennasen
guerre,X,ber,agennec
guerre,X,ber,akennec
guerre,X,ber,aynnec
guerre,X,la,bellum
guerre,X,lep,ᰇᰦᰌᰩᰵ
guerre,X,lv,karš
guerre,X,lt,karas
guerre,X,lb,Krich
guerre,X,mg,ady
guerre,X,mas,en-jóré
guerre,X,crg,yayr
guerre,X,frm,guerre
guerre,X,nl,krijg
guerre,X,nl,oorlog
guerre,X,niv,война
guerre,X,nog,согыс
guerre,X,normand,werre
guerre,X,no,krig
guerre,X,oc,guèrra
guerre,X,oia,al
guerre,X,oia,ala
guerre,X,uz,urush
guerre,X,pap,guera
guerre,X,fa,جنگ
guerre,X,pl,wojna
guerre,X,pt,guerra
guerre,X,ro,război
guerre,X,ru,война
guerre,X,se,soahti
guerre,X,sc,gherra
guerre,X,sr,рат
guerre,X,sh,rat
guerre,X,sk,vojna
guerre,X,sl,vojna
guerre,X,sv,krig
guerre,X,sw,vita
guerre,X,tg,ҷанг
guerre,X,tl,dingmáan
guerre,X,tl,giyéra
guerre,X,thv,akennas
guerre,X,ttq,akennas
guerre,X,taq,akennas
guerre,X,taq,ikennâsen
guerre,X,ta,போர்
guerre,X,crh,cenk
guerre,X,tt,сугыш
guerre,X,cs,válka
guerre,X,cv,вăрçă
guerre,X,tyv,дайын
guerre,X,tsolyáni,qadárkoi
guerre,X,tvu,pilə
guerre,X,tun,náka
guerre,X,tr,savaş
guerre,X,tk,uruş
guerre,X,uk,війна
guerre,X,osp,guerra
guerre,X,zen,ayennec
guerre,X,zen,akennec
guerre,X,zen,agennec
guerre,X,zen,innican
guide,X,de,Leine
guimauve,X,de,Eibisch
guimauve,X,en,marshmallow
guimauve,X,en,marsh mallow
guimauve,X,ar,خُبَّيْزَة
guimauve,X,eu,malba zuri
guimauve,X,eu,zigiboilla
guimauve,X,ca,altea
guimauve,X,ca,malví
guimauve,X,co,malbavischju
guimauve,X,es,malvavisco
guimauve,X,es,bismalva
guimauve,X,es,hierba cañamera
guimauve,X,eo,alteo
guimauve,X,io,malvavisko
guimauve,X,it,altea
guimauve,X,la,anadendromalache
guimauve,X,la,althaea
guimauve,X,la,sycophyllon
guimauve,X,nl,heemst
guimauve,X,pl,prawoślaz
guimauve,X,rm,ibisch
guimauve,X,ro,nalbă
guimauve,X,ro,nalbă mare
guimauve,X,ru,просвирник
guimauve,X,cs,proskurník
guimauve,X,wa,måvlete
guimauve,X,en,marshmallow
guimauve,X,ko,마시멜로
guimauve,X,eo,marŝmalo
guimauve,X,hu,mályvacukor
guimauve,X,io,sukropasto
guimauve,X,it,toffoletta
guimauve,X,ja,マシュマロ
guimauve,X,ro,bezea
guimauve,X,ru,зефир
guipure,X,en,guipure
guipure,X,eo,gipuro
guipure,X,io,gipuro
guipure,X,it,guipure
guipure,X,nl,kantwerk
guitare,X,de,Gitarre
guitare,X,en,guitar
guitare,X,bm,gitari
guitare,X,eu,gitarra
guitare,X,br,gitar
guitare,X,ca,guitarra
guitare,X,zh,吉他
guitare,X,hr,gitara
guitare,X,da,guitar
guitare,X,es,guitarra
guitare,X,eo,gitaro
guitare,X,fi,kitara
guitare,X,ga,giotár
guitare,X,gl,guitarra
guitare,X,gallo,ghitare
guitare,X,el,κιθάρα
guitare,X,hi,गिटार
guitare,X,hu,gitár
guitare,X,io,gitaro
guitare,X,ia,guitarra
guitare,X,ia,gitarra
guitare,X,is,gítar
guitare,X,it,chitarra
guitare,X,ja,ギター
guitare,X,kab,ssnitra
guitare,X,kab,tagiṭaṛt
guitare,X,kab,snitra
guitare,X,avk,tasila
guitare,X,ku,gîtar
guitare,X,crg,guitaar
guitare,X,crg,guitar
guitare,X,nl,gitaar
guitare,X,oc,guitarra
guitare,X,pap,guitara
guitare,X,pap,kitara
guitare,X,pl,gitara
guitare,X,pt,violão
guitare,X,pt,guitarra
guitare,X,ro,chitară
guitare,X,ru,гитара
guitare,X,se,gitárra
guitare,X,sc,chiterra
guitare,X,sv,gitarr
guitare,X,cs,kytara
guitare,X,tr,gitar
guitare,X,uk,гітара
guitare,X,yo,ohun ọnà orin olókùn títa
guérir,X,af,behandel
guérir,X,de,genesen
guérir,X,de,heilen
guérir,X,de,behandeln
guérir,X,de,kurieren
guérir,X,de,gesund machen
guérir,X,en,heal
guérir,X,en,care for
guérir,X,en,cure
guérir,X,en,treat
guérir,X,en,remedy
guérir,X,ar,علاج
guérir,X,br,gwellaat
guérir,X,br,pareañ
guérir,X,br,yacʼhaat
guérir,X,ca,curar
guérir,X,ca,guarir
guérir,X,shy,yejja
guérir,X,da,komme sig
guérir,X,da,behandle
guérir,X,es,sanar
guérir,X,es,curar
guérir,X,es,guarir
guérir,X,eo,resaniĝi
guérir,X,eo,kuraci
guérir,X,fo,grøða
guérir,X,fo,røkja
guérir,X,fi,parantaa
guérir,X,fi,lääkitä
guérir,X,fy,genêze
guérir,X,gallo,gari
guérir,X,got,𐌷𐌰𐌹𐌻𐌾𐌰𐌽
guérir,X,grc,ἰάομαι
guérir,X,grc,θηραπεύω
guérir,X,hbo,רפא
guérir,X,io,risanigar
guérir,X,it,guarire
guérir,X,kk,емдеу
guérir,X,kk,айықтыру
guérir,X,kk,сауықтыру
guérir,X,avk,fraské
guérir,X,la,sanare
guérir,X,yua,ts’aakik
guérir,X,nl,genezen
guérir,X,nl,helen
guérir,X,nl,behandelen
guérir,X,nl,cureren
guérir,X,nio,няагимті’’куйси
guérir,X,nio,тынтумтыгуйси
guérir,X,oc,garir
guérir,X,oc,sanar
guérir,X,oc,assanar
guérir,X,pap,kura
guérir,X,pl,wyzdrowieć
guérir,X,pl,leczyć
guérir,X,pt,curar
guérir,X,ro,vindeca
guérir,X,ru,исцелять
guérir,X,ru,вылечивать
guérir,X,ru,врачевать
guérir,X,ru,вылечить
guérir,X,ru,излечить
guérir,X,se,buoridit
guérir,X,se,savvit
guérir,X,se,dálkkastit
guérir,X,se,čielgadit
guérir,X,se,dearvvasmahttit
guérir,X,swb,uv̄onesa
guérir,X,swb,uzihira
guérir,X,zdj,upvonesa
guérir,X,zdj,uzihira
guérir,X,sk,vyliečiť
guérir,X,solrésol,farerela
guérir,X,sv,bota
guérir,X,sv,hela
guérir,X,cs,vyléčit
guérir,X,tr,iyileşmek
guérir,X,cu,врачєвати
guérir,X,wa,schaper
guérir,X,wa,riweri
guérir,X,wa,weri
guérir,X,zu,-phola
guérir,X,zu,-pholisa
guérir,X,af,behandel
guérir,X,de,genesen
guérir,X,de,heilen
guérir,X,de,gesund werden
guérir,X,en,recover
guérir,X,en,heal
guérir,X,ar,بَرُؤَ
guérir,X,aeb,بْرا
guérir,X,br,gwellaat
guérir,X,br,pareañ
guérir,X,br,yacʼhaat
guérir,X,ca,curar
guérir,X,ca,guarir
guérir,X,da,komme sig
guérir,X,da,behandle
guérir,X,es,sanar
guérir,X,es,curar
guérir,X,es,guarir
guérir,X,eo,resaniĝi
guérir,X,eo,kuraci
guérir,X,fo,grøða
guérir,X,fo,røkja
guérir,X,fi,parantaa
guérir,X,fy,genêze
guérir,X,hbo,רפא
guérir,X,it,guarire
guérir,X,kk,жазылу
guérir,X,kk,айығу
guérir,X,avk,fraskewé
guérir,X,yua,ts’aakik
guérir,X,nl,beter worden
guérir,X,nl,genezen
guérir,X,nl,helen
guérir,X,nl,behandelen
guérir,X,nl,cureren
guérir,X,oc,garir
guérir,X,oc,curar
guérir,X,pap,kura
guérir,X,pl,wyzdrowieć
guérir,X,pl,leczyć
guérir,X,pt,curar
guérir,X,ru,выздоравливать
guérir,X,ru,выздороветь
guérir,X,se,buorránit
guérir,X,se,dearvvašmuvvat
guérir,X,swb,uangala
guérir,X,swb,uv̄ona
guérir,X,solrésol,farerela
guérir,X,sv,hela
guérir,X,wa,riweri
guérir,X,wa,schaper
guérir,X,wa,si rfé
guérir,X,wa,si ragrawyî
guérir,X,zu,-phola
guérir,X,zu,-pholisa
gâteau,X,gsw,Kuchen
gâteau,X,de,Kuchen
gâteau,X,en,cake
gâteau,X,pcd,watiau
gâteau,X,ang,ceace
gâteau,X,ar,كعك
gâteau,X,ary,7alwa
gâteau,X,hy,տորթ
gâteau,X,ast,pastel
gâteau,X,atj,rikwato
gâteau,X,bjn,kelembén
gâteau,X,basco-islandais,biskusa
gâteau,X,eu,gozopil
gâteau,X,be,пірожнае
gâteau,X,br,gwastell
gâteau,X,br,gwastellenn
gâteau,X,xbm,goastel
gâteau,X,xbm,guastell
gâteau,X,xbm,goastell
gâteau,X,xbm,gouastel
gâteau,X,xbm,goüastell
gâteau,X,ca,coca
gâteau,X,ca,pastís
gâteau,X,chy,vé'keahonoo'o
gâteau,X,zh,蛋糕
gâteau,X,zh,糕
gâteau,X,zh,饼
gâteau,X,zh,糕点
gâteau,X,zh,饽饽
gâteau,X,ko,케이크
gâteau,X,créole dominiquais,bonbon
gâteau,X,gcf,bonbon
gâteau,X,ht,gato
gâteau,X,ht,bonbon
gâteau,X,gcf-mq,bonbon
gâteau,X,acf,bonbon
gâteau,X,trf,bonbon
gâteau,X,da,kage
gâteau,X,es,pastel
gâteau,X,es,tarta
gâteau,X,es,torta
gâteau,X,eo,kuko
gâteau,X,et,kook
gâteau,X,fo,kaka
gâteau,X,fo,køka
gâteau,X,fi,kakku
gâteau,X,ksh,kooche
gâteau,X,frp,gâtyô
gâteau,X,fy,koeke
gâteau,X,ga,cáca
gâteau,X,ga,císte
gâteau,X,gl,pastel
gâteau,X,gallo,alize
gâteau,X,cy,teisen
gâteau,X,el,γλυκό
gâteau,X,el,κέικ
gâteau,X,el,γλύκισμα
gâteau,X,el,τούρτα
gâteau,X,guk,kkéékíyá
gâteau,X,hbo,עֻגָה
gâteau,X,hi,केक
gâteau,X,hu,kalács
gâteau,X,io,kuko
gâteau,X,id,bolu
gâteau,X,is,kaka
gâteau,X,it,torta
gâteau,X,ja,ケーキ
gâteau,X,jv,bolu
gâteau,X,kn,ಕೇಕ್
gâteau,X,avk,lupa
gâteau,X,ku,kulîçe
gâteau,X,la,scriblita
gâteau,X,la,placenta
gâteau,X,lv,kūka
gâteau,X,lb,Kuch
gâteau,X,ms,kek
gâteau,X,ml,കേക്ക്
gâteau,X,mg,mofomamy
gâteau,X,crg,gaatoo
gâteau,X,cdo,卵糕
gâteau,X,mn,бялуу
gâteau,X,mn,боов
gâteau,X,nl,cake
gâteau,X,nl,koek
gâteau,X,normand,vastel
gâteau,X,no,kake
gâteau,X,oc,còca
gâteau,X,ryu,あまむん
gâteau,X,pap,kuki
gâteau,X,fa,کیک
gâteau,X,pl,ciasto
gâteau,X,pt,bolo
gâteau,X,ro,prăjitură
gâteau,X,ru,торт
gâteau,X,sjn,cram
gâteau,X,sv,kaka
gâteau,X,sw,keki
gâteau,X,tl,keik
gâteau,X,tl,mamón
gâteau,X,ta,கட்டிகை
gâteau,X,cs,dort
gâteau,X,cs,moučník
gâteau,X,tr,kek
gâteau,X,vi,bánh ngọt
gâteau,X,wa,wastea
gâteau,X,wa,rouyot
gâteau,X,wa,cramik
gâteau,X,zu,ikhekhe
gâteau,X,zu,ilikhekhe
gâteau,X,en,pie
gâteau,X,it,favo
général,X,de,General
général,X,en,general
général,X,en,air chief marshal
général,X,br,jeneral
général,X,bg,генерал
général,X,zh,将军
général,X,ko,장군
général,X,da,general
général,X,es,general
général,X,eo,generalo
général,X,fi,kenraali
général,X,el,στρατηγός
général,X,hu,tábornok
général,X,it,generale
général,X,ja,将軍
général,X,kab,lejninar
général,X,lv,ģenerālis
général,X,lt,generolas
général,X,nl,generaal
général,X,no,general
général,X,oc,general
général,X,fa,ژنرال
général,X,pl,generał
général,X,pt,general
général,X,ro,general
général,X,ru,военачальник
général,X,ru,полководец
général,X,ru,генерал
général,X,sl,general
général,X,sv,härförare
général,X,sv,general
général,X,tl,heneral
général,X,cs,generál
général,X,vi,đại tướng
gêne,X,de,Verlegenheit
gêne,X,en,embarrassment
gêne,X,en,awkwardness
gêne,X,br,diaested
gêne,X,br,diaester
gêne,X,da,besvær
gêne,X,da,ubehag
gêne,X,da,knibe
gêne,X,es,molestia
gêne,X,es,apuro
gêne,X,fi,haitta
gêne,X,fi,puute
gêne,X,oc,empeita
gêne,X,oc,geina
gêne,X,oc,engarròt
gêne,X,fa,ناراحتی؛ آزار
gêne,X,pt,vergonha
gêne,X,pt,embaraço
gêne,X,ro,jenă
gêne,X,ro,rușine
gêne,X,se,váivi
gêne,X,se,hehttehus
gêne,X,zdj,taaɓu
gêne,X,wa,djinne
gêne,X,wa,imbaras
gêne,X,de,Verlegenheit
habitude,X,de,Gewohnheit
habitude,X,en,practice
habitude,X,ar,عَادَةٌ
habitude,X,yue,習慣
habitude,X,zh,习惯
habitude,X,ko,習慣
habitude,X,hr,običaj
habitude,X,da,vane
habitude,X,frp,habitúdina
habitude,X,gallo,amouersion
habitude,X,gallo,amouéz
habitude,X,gallo,amouézaije
habitude,X,it,abitudine
habitude,X,ja,習慣
habitude,X,kab,tannumi
habitude,X,nl,gewoonte
habitude,X,oc,abituda
habitude,X,oc,costuma
habitude,X,pcd,accoutumance
habitude,X,pl,zwyczaj
habitude,X,pl,nawyk
habitude,X,pt,hábito
habitude,X,ro,obicei
habitude,X,ro,obișnuință
habitude,X,ro,deprindere
habitude,X,zdj,twaɓia
habitude,X,sl,običaj
habitude,X,sl,navada
habitude,X,vi,tập quán
habitude,X,de,Angewohnheit
habitude,X,en,habit
habitude,X,en,fashion
habitude,X,en,way
habitude,X,ar,طبع
habitude,X,br,boaz
habitude,X,yue,習慣
habitude,X,zh,习惯
habitude,X,ko,습관
habitude,X,hr,običaj
habitude,X,da,vane
habitude,X,da,sædvane
habitude,X,es,hábito
habitude,X,eo,kutimo
habitude,X,ksh,Aanjewende
habitude,X,frp,habitúdina
habitude,X,ga,gnáth
habitude,X,gallo,abitude
habitude,X,gallo,amouéz
habitude,X,gallo,amouézaije
habitude,X,ja,習慣
habitude,X,lep,ᰕᰦᰳᰜᰪ
habitude,X,oc,abitud
habitude,X,oc,abituda
habitude,X,oc,tissa
habitude,X,pt,hábito
habitude,X,ro,tabiet
habitude,X,ro,obicei
habitude,X,ro,nărav
habitude,X,ru,повадка
habitude,X,se,dáhpi
habitude,X,sl,navada
habitude,X,cs,zvyk
habitude,X,kim,няӈ
habitude,X,vi,tập quán
habitude,X,af,gebruik
habitude,X,af,gewoonte
habitude,X,de,Brauch
habitude,X,de,Gebrauch
habitude,X,de,Gewohnheit
habitude,X,en,custom
habitude,X,br,boaz
habitude,X,ca,costum
habitude,X,zh,习惯
habitude,X,zh,风俗
habitude,X,zh,习俗
habitude,X,hr,običaj
habitude,X,es,costumbre
habitude,X,eo,kutimo
habitude,X,fi,tapa
habitude,X,gallo,amouéz
habitude,X,gallo,amouézaije
habitude,X,io,kustumo
habitude,X,is,vani
habitude,X,it,costume
habitude,X,ja,習慣
habitude,X,la,mos
habitude,X,lep,ᰕᰦᰳᰜᰪ
habitude,X,nl,gebruik
habitude,X,nl,gewoonte
habitude,X,nl,usance
habitude,X,oc,costuma
habitude,X,pt,costume
habitude,X,ro,obicei
habitude,X,ro,cutumă
habitude,X,ro,consuetudine
habitude,X,ro,uzanță
habitude,X,se,vierru
habitude,X,se,dáhpi
habitude,X,sl,običaj
habitude,X,sl,šega
habitude,X,cs,zvyk
habitude,X,zu,ilisiko
habitude,X,zu,isiko
habitude,X,sq,adet
habitude,X,de,Gepflogenheit
habitude,X,de,Usus
habitude,X,en,wont
habitude,X,gcf,labitid
habitude,X,hr,običaj
habitude,X,ang,þeaw
habitude,X,fo,vani
habitude,X,fy,brûkme
habitude,X,fy,gewoante
habitude,X,fy,wenst
habitude,X,fy,wizânsje
habitude,X,el,συνήθεια
habitude,X,hbo,אֹרַח
habitude,X,id,adat kebiasan
habitude,X,kk,әдет
habitude,X,ms,adat
habitude,X,ms,kebiasaan
habitude,X,yua,suuk
habitude,X,no,bruk
habitude,X,no,vane
habitude,X,pap,bisio
habitude,X,pap,kostumber
habitude,X,pap,kutumber
habitude,X,pl,zwyczaj
habitude,X,ro,obicei
habitude,X,sc,abidu
habitude,X,zdj,uzoevu
habitude,X,zdj,twaɓia
habitude,X,ses,alaada
habitude,X,ses,annaamu
habitude,X,ses,nnaamu
habitude,X,sv,vana
habitude,X,sw,desturi
habitude,X,tl,ugalí
habitude,X,ta,பழக்கம்
habitude,X,tr,âdet
habitude,X,wa,abitude
haleine,X,af,asem
haleine,X,af,asemhaling
haleine,X,sq,frymë
haleine,X,de,Atem
haleine,X,de,Hauch
haleine,X,de,Atmen
haleine,X,de,Atmung
haleine,X,en,breath
haleine,X,en,wind
haleine,X,en,respiration
haleine,X,ang,bræð
haleine,X,br,alan
haleine,X,br,anal
haleine,X,ca,respir
haleine,X,ca,alè
haleine,X,hr,dah
haleine,X,hr,dah
haleine,X,hr,zadah
haleine,X,hr,nadušak
haleine,X,hr,zadihati se
haleine,X,hr,dah
haleine,X,da,ånde
haleine,X,da,åndedræt
haleine,X,es,aliento
haleine,X,es,hálito
haleine,X,es,respiro
haleine,X,es,resuello
haleine,X,eo,spiro
haleine,X,eo,spirado
haleine,X,eo,elspiraĵo
haleine,X,fi,hengitys
haleine,X,fy,sike
haleine,X,fy,sykheljen
haleine,X,gd,anail
haleine,X,gallo,alagne
haleine,X,gallo,alaine
haleine,X,el,πνοή
haleine,X,el,αναπνοή
haleine,X,hbo,נְשָׁמָה
haleine,X,hu,lélegzet
haleine,X,io,expirajo
haleine,X,is,andardráttur
haleine,X,is,andi
haleine,X,is,önd
haleine,X,it,alito
haleine,X,it,respiro
haleine,X,it,fiato
haleine,X,avk,gaeloy
haleine,X,la,anima
haleine,X,lb,Mondgeroch
haleine,X,ms,nafas
haleine,X,nl,adem
haleine,X,nl,aam
haleine,X,nl,asem
haleine,X,nl,ademhaling
haleine,X,nl,respiratie
haleine,X,nl,uitwaseming
haleine,X,nb,åndedrett
haleine,X,nb,ånde
haleine,X,nb,pust
haleine,X,oc,alen
haleine,X,pap,aliento
haleine,X,pap,rosea
haleine,X,pap,roseya
haleine,X,pap,aliento
haleine,X,pcd,alòn·nhe
haleine,X,pcd,vint
haleine,X,pt,sopro
haleine,X,pt,suspiro
haleine,X,pt,respiração
haleine,X,pt,hálito
haleine,X,scn,àlitu
haleine,X,solrésol,d'omifami
haleine,X,srn,bro
haleine,X,sv,anda
haleine,X,sv,andhämtning
haleine,X,sv,andning
haleine,X,tl,hiningá
haleine,X,tr,nefes
haleine,X,tr,nefes alma
haleine,X,non,andi
haleine,X,wa,alinne
halo,X,en,halo
halo,X,br,rodenn
halo,X,el,άλως
halo,X,oc,pargue
halo,X,ru,гало
halo,X,de,Halo
halo,X,en,halo
halo,X,ar,طفاوة
halo,X,ar,هالة
halo,X,eu,halo
halo,X,br,rodenn
halo,X,bg,ареола
halo,X,ca,halo
halo,X,zh,晕
halo,X,ko,무리
halo,X,da,halo
halo,X,es,halo
halo,X,eo,haloo
halo,X,et,halo
halo,X,fi,kehä
halo,X,el,άλως
halo,X,griko,fotostèfano
halo,X,hu,haló
halo,X,it,alone
halo,X,ja,暈
halo,X,ja,円光
halo,X,lv,halo
halo,X,lt,halas
halo,X,nl,halo
halo,X,no,halo
halo,X,pl,halo
halo,X,pt,halo
halo,X,pt,auréola
halo,X,ro,halo
halo,X,ru,гало
halo,X,se,geavli
halo,X,sv,halo
halo,X,cs,halo
halo,X,tr,hale
halo,X,wa,ceclêye
haut,X,de,hoch
haut,X,en,tall
haut,X,en,high
haut,X,br,uhel
haut,X,ca,alt
haut,X,shy,ɣer nnej
haut,X,oko,啄
haut,X,es,alto
haut,X,eo,laŭta
haut,X,eo,alta
haut,X,fi,korkea
haut,X,gaulois,*acros
haut,X,gaulois,axros
haut,X,el,ψηλός
haut,X,grc,ὑψηλός
haut,X,griko,atsilò
haut,X,griko,afsilò
haut,X,griko,atzilò
haut,X,id,tinggi
haut,X,it,alto
haut,X,kk,биік
haut,X,ki,mũraya
haut,X,mg,agnabo
haut,X,mg,ambony
haut,X,nl,hoog
haut,X,oc,naut
haut,X,myp,xapógopigí
haut,X,myp,pixi
haut,X,myp,xoába
haut,X,zdj,-le
haut,X,sk,vysoký
haut,X,sv,hög
haut,X,tr,yüksek
haut,X,uk,високий
haut,X,de,hoch
haut,X,en,high
haut,X,br,uhel
haut,X,ca,alt
haut,X,es,alto
haut,X,ia,alte
haut,X,it,alto
haut,X,oc,naut
haut,X,sv,hög
haut,X,tr,yukarı
haut,X,en,upper
haut,X,en,early
haut,X,br,kozh
haut,X,en,high
haut,X,en,high-pitched
haut,X,en,high-pitched
haut,X,en,lofty
haut,X,en,haughty
haut,X,de,hoch
haut,X,en,high
haut,X,id,mulia
haut,X,zdj,-huu
haut,X,en,high
haut,X,en,expensive
haut,X,en,extreme
haut,X,en,haughty
haut,X,de,hoch
haut,X,en,high
haut,X,ca,alt
haut,X,es,alto
haut,X,ia,alte
haut,X,ia,intensive
haut,X,af,hard
haut,X,sq,lartë
haut,X,de,laut
haut,X,de,erhaben
haut,X,de,Hoch-
haut,X,ang,heah
haut,X,ang,heh
haut,X,aae,aftu
haut,X,az,hündür
haut,X,br,uhel
haut,X,br,bras
haut,X,br,kreñv
haut,X,bg,висок
haut,X,shy,aniji
haut,X,da,høj
haut,X,da,høj
haut,X,et,kõrge
haut,X,fo,høgur
haut,X,fi,äänekäs
haut,X,fi,korkea
haut,X,frp,yô
haut,X,fy,lûd
haut,X,gd,àrd
haut,X,hbo,גָּבֹהַּ
haut,X,hu,hangos
haut,X,hu,magas
haut,X,io,alta
haut,X,is,hár
haut,X,it,alto
haut,X,ku,bilind
haut,X,ku,berz
haut,X,ku,bala
haut,X,la,altus
haut,X,la,arduus
haut,X,la,celsus
haut,X,lv,augsts
haut,X,lt,aukštas
haut,X,nl,hoog
haut,X,nl,hard
haut,X,nl,luid
haut,X,nl,verheven
haut,X,normand,hâot
haut,X,no,høy
haut,X,pap,altu
haut,X,pap,halto
haut,X,pap,haltu
haut,X,pl,wysoki
haut,X,pt,alto
haut,X,pt,forte
haut,X,pt,elevado
haut,X,pt,eminente
haut,X,ro,înalt
haut,X,ru,громкий
haut,X,ru,высокий
haut,X,sk,vysoký
haut,X,sl,visok
haut,X,srn,ey
haut,X,sv,ljudelig
haut,X,sv,ljudlig
haut,X,tl,malakás
haut,X,tl,mataás
haut,X,cs,vysoký
henri,X,de,Heinrich
henri,X,de,Heinz
henri,X,en,Henry
henri,X,en,Harry
henri,X,en,Hal
henri,X,br,Herri
henri,X,ca,Enric
henri,X,zh,亨利
henri,X,ko,헨리
henri,X,da,Henrik
henri,X,es,Enrique
henri,X,eo,Henriko
henri,X,et,Hendrik
henri,X,fi,Heikki
henri,X,fi,Harri
henri,X,el,Ερρίκος
henri,X,hu,Henrik
henri,X,is,Henrik
henri,X,it,Enrico
henri,X,it,Henrico
henri,X,ja,ヘンリー
henri,X,la,Henricus
henri,X,lv,Henrijs
henri,X,lv,Indriķis
henri,X,lt,Henrikas
henri,X,nl,Hendrik
henri,X,nl,Henk
henri,X,no,Henrik
henri,X,pl,Henryk
henri,X,pt,Henrique
henri,X,scn,Enricu
henri,X,sk,Henrich
henri,X,sl,Henrik
henri,X,sv,Henrik
henri,X,cs,Jindřich
henri,X,wa,Hinri
heure,X,af,uur
heure,X,sq,orë
heure,X,ale,chasix̂
heure,X,de,Stunde
heure,X,alt,час
heure,X,en,hour
heure,X,ang,tid
heure,X,ar,سَاعَة
heure,X,ary,sa3a
heure,X,hy,ժամ
heure,X,az,saat
heure,X,ba,сәғәт
heure,X,bm,wagati
heure,X,eu,oren
heure,X,bar,Stund
heure,X,be,гадзіна
heure,X,bdg,jaabm
heure,X,br,eur
heure,X,br,eurvezh
heure,X,bg,час
heure,X,ca,hora
heure,X,zh,小时
heure,X,ko,시간
heure,X,hr,sat
heure,X,da,time
heure,X,dog,nai gode vo
heure,X,es,hora
heure,X,eo,horo
heure,X,et,tund
heure,X,fo,tími
heure,X,fi,tunti
heure,X,dgr,sadzeè
heure,X,fy,oere
heure,X,gd,uair
heure,X,ga,uair
heure,X,gag,saat
heure,X,gl,hora
heure,X,gallo,oure
heure,X,gallo,órr
heure,X,gallo-italique de sicile,aura
heure,X,cy,awr
heure,X,ka,საათი
heure,X,el,ώρα
heure,X,he,שעה
heure,X,hi,घंटा
heure,X,hu,óra
heure,X,sah,чаас
heure,X,io,horo
heure,X,id,jam
heure,X,is,stund
heure,X,is,tími
heure,X,it,ora
heure,X,ja,時間
heure,X,kab,tamert
heure,X,kab,asrag
heure,X,krc,сагъат
heure,X,kk,сағат
heure,X,kjh,час
heure,X,km,ម៉ោង
heure,X,ki,thaa
heure,X,rw,isaha
heure,X,ky,саат
heure,X,avk,bartiv
heure,X,kum,сагъат
heure,X,ku,seet
heure,X,lac,kꞌin
heure,X,lld,ëura
heure,X,lo,ຊົ່ວໂມງ
heure,X,la,hora
heure,X,lep,ᰇᰫᰗᰧᰳᰶ
heure,X,lep,ᰓᰦᰙᰦ
heure,X,lv,stunda
heure,X,lt,valanda
heure,X,lorrain,awre
heure,X,lb,Stonn
heure,X,mk,час
heure,X,ms,jam
heure,X,mt,siegħa
heure,X,yua,ora
heure,X,crg,neur
